# Generated by: get_storage_usage.py
# Date generated: 2025-11-20 11:40:09
# Command: ./get_storage_usage.py --subscription us-prod400thor-prod --start-time 2025-11-03 00:00 --end-time 2025-11-07 23:59
# Subscription: 357baeec-2e3e-4bb3-9acc-4d82e2bf2dd0
# Time range: 2025-11-03T00:00:00 to 2025-11-07T23:59:00
#
Timestamp,StorageAccount,ResourceGroup,UsedCapacityGB,BlobCapacityGB,FileCapacityGB,TableCapacityGB,QueueCapacityGB
2025-11-07T18:00:00Z,hpccqqcxgdata18,app-prod400thor-prod-eastus,219699.32,,,,
2025-11-07T19:00:00Z,hpccqqcxgdata18,app-prod400thor-prod-eastus,219699.32,,,,
2025-11-07T20:00:00Z,hpccqqcxgdata18,app-prod400thor-prod-eastus,219699.36,,,,
2025-11-07T21:00:00Z,hpccqqcxgdata18,app-prod400thor-prod-eastus,219699.36,,,,
2025-11-07T22:00:00Z,hpccqqcxgdata18,app-prod400thor-prod-eastus,219699.36,,,,
2025-11-07T23:00:00Z,hpccqqcxgdata18,app-prod400thor-prod-eastus,219699.33,,,,
2025-11-03T00:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223488.14,,,,
2025-11-03T01:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223488.14,,,,
2025-11-03T02:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223488.14,,,,
2025-11-03T03:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223488.13,,,,
2025-11-03T04:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223488.13,,,,
2025-11-03T05:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223488.11,,,,
2025-11-03T06:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223488.11,,,,
2025-11-03T07:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223727.46,,,,
2025-11-03T08:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223727.46,,,,
2025-11-03T09:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223727.46,,,,
2025-11-03T10:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223727.48,,,,
2025-11-03T11:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223727.48,,,,
2025-11-03T12:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223727.53,,,,
2025-11-03T13:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223727.53,,,,
2025-11-03T14:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223727.53,,,,
2025-11-03T15:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223680.56,,,,
2025-11-03T16:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223680.57,,,,
2025-11-03T17:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223680.57,,,,
2025-11-03T18:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223680.57,,,,
2025-11-03T19:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223680.62,,,,
2025-11-03T20:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223680.62,,,,
2025-11-03T21:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223680.63,,,,
2025-11-03T22:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223680.63,,,,
2025-11-03T23:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223680.72,,,,
2025-11-04T00:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223680.72,,,,
2025-11-04T01:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225188.99,,,,
2025-11-04T02:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225188.99,,,,
2025-11-04T03:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225188.98,,,,
2025-11-04T04:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225188.98,,,,
2025-11-04T05:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225188.94,,,,
2025-11-04T06:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225188.94,,,,
2025-11-04T07:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225188.90,,,,
2025-11-04T08:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225188.90,,,,
2025-11-04T09:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225188.96,,,,
2025-11-04T10:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225188.96,,,,
2025-11-04T11:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225188.96,,,,
2025-11-04T12:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224665.43,,,,
2025-11-04T13:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224665.43,,,,
2025-11-04T14:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224665.46,,,,
2025-11-04T15:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224665.46,,,,
2025-11-04T16:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224665.48,,,,
2025-11-04T17:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224665.48,,,,
2025-11-04T18:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224665.52,,,,
2025-11-04T19:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224665.52,,,,
2025-11-04T20:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224665.52,,,,
2025-11-04T21:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224665.52,,,,
2025-11-04T22:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224665.52,,,,
2025-11-04T23:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225696.26,,,,
2025-11-05T00:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225696.26,,,,
2025-11-05T01:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225696.20,,,,
2025-11-05T02:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225696.20,,,,
2025-11-05T03:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225696.17,,,,
2025-11-05T04:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225696.17,,,,
2025-11-05T05:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225696.10,,,,
2025-11-05T06:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225696.10,,,,
2025-11-05T07:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225696.09,,,,
2025-11-05T08:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225696.09,,,,
2025-11-05T09:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225696.09,,,,
2025-11-05T10:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225696.09,,,,
2025-11-05T11:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,225696.09,,,,
2025-11-05T12:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224654.25,,,,
2025-11-05T13:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224654.25,,,,
2025-11-05T14:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224654.27,,,,
2025-11-05T15:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224654.27,,,,
2025-11-05T16:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224654.29,,,,
2025-11-05T17:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224654.29,,,,
2025-11-05T18:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224654.30,,,,
2025-11-05T19:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224654.30,,,,
2025-11-05T20:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224654.30,,,,
2025-11-05T21:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224654.31,,,,
2025-11-05T22:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224654.31,,,,
2025-11-05T23:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224654.30,,,,
2025-11-06T00:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,224654.30,,,,
2025-11-06T01:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221757.71,,,,
2025-11-06T02:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221757.71,,,,
2025-11-06T03:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221757.70,,,,
2025-11-06T04:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221757.70,,,,
2025-11-06T05:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221757.69,,,,
2025-11-06T06:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221757.69,,,,
2025-11-06T07:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221757.68,,,,
2025-11-06T08:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221757.68,,,,
2025-11-06T09:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221757.67,,,,
2025-11-06T10:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,222177.11,,,,
2025-11-06T11:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,222177.11,,,,
2025-11-06T12:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,222177.13,,,,
2025-11-06T13:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,222177.13,,,,
2025-11-06T14:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,222177.14,,,,
2025-11-06T15:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,222177.14,,,,
2025-11-06T16:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,222177.17,,,,
2025-11-06T17:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,222177.17,,,,
2025-11-06T18:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,222177.20,,,,
2025-11-06T19:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,222177.20,,,,
2025-11-06T20:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,222177.20,,,,
2025-11-06T21:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223931.07,,,,
2025-11-06T22:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223931.07,,,,
2025-11-06T23:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223931.08,,,,
2025-11-07T00:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223931.08,,,,
2025-11-07T01:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223931.08,,,,
2025-11-07T02:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223931.08,,,,
2025-11-07T03:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223930.99,,,,
2025-11-07T04:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223930.99,,,,
2025-11-07T05:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223931.03,,,,
2025-11-07T06:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223931.03,,,,
2025-11-07T07:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,223930.99,,,,
2025-11-07T08:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221691.28,,,,
2025-11-07T09:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221691.22,,,,
2025-11-07T10:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221691.22,,,,
2025-11-07T11:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221691.22,,,,
2025-11-07T12:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221691.23,,,,
2025-11-07T13:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221691.23,,,,
2025-11-07T14:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221691.22,,,,
2025-11-07T15:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221691.22,,,,
2025-11-07T16:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221691.24,,,,
2025-11-07T17:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221691.24,,,,
2025-11-07T18:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221691.27,,,,
2025-11-07T19:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221691.27,,,,
2025-11-07T20:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221691.36,,,,
2025-11-07T21:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221691.36,,,,
2025-11-07T22:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221024.92,,,,
2025-11-07T23:00:00Z,hpccqqcxgdata19,app-prod400thor-prod-eastus,221024.88,,,,
2025-11-03T00:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218803.97,,,,
2025-11-03T01:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218803.97,,,,
2025-11-03T02:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218804.00,,,,
2025-11-03T03:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218804.00,,,,
2025-11-03T04:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218803.98,,,,
2025-11-03T05:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218803.98,,,,
2025-11-03T06:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218803.96,,,,
2025-11-03T07:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218803.96,,,,
2025-11-03T08:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220094.97,,,,
2025-11-03T09:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220094.97,,,,
2025-11-03T10:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.03,,,,
2025-11-03T11:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.03,,,,
2025-11-03T12:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.03,,,,
2025-11-03T13:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.06,,,,
2025-11-03T14:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.06,,,,
2025-11-03T15:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.03,,,,
2025-11-03T16:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.03,,,,
2025-11-03T17:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.07,,,,
2025-11-03T18:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.07,,,,
2025-11-03T19:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.05,,,,
2025-11-03T20:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.05,,,,
2025-11-03T21:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.10,,,,
2025-11-03T22:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.10,,,,
2025-11-03T23:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.12,,,,
2025-11-04T00:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.12,,,,
2025-11-04T01:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.12,,,,
2025-11-04T02:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.17,,,,
2025-11-04T03:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.17,,,,
2025-11-04T04:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.12,,,,
2025-11-04T05:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.12,,,,
2025-11-04T06:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.10,,,,
2025-11-04T07:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.10,,,,
2025-11-04T08:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.09,,,,
2025-11-04T09:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.09,,,,
2025-11-04T10:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.08,,,,
2025-11-04T11:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.08,,,,
2025-11-04T12:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,220095.07,,,,
2025-11-04T13:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222079.83,,,,
2025-11-04T14:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222079.84,,,,
2025-11-04T15:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222079.87,,,,
2025-11-04T16:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222079.87,,,,
2025-11-04T17:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222079.87,,,,
2025-11-04T18:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222079.87,,,,
2025-11-04T19:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222079.88,,,,
2025-11-04T20:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222079.88,,,,
2025-11-04T21:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.36,,,,
2025-11-04T22:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.36,,,,
2025-11-04T23:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.37,,,,
2025-11-05T00:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.37,,,,
2025-11-05T01:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.37,,,,
2025-11-05T02:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.37,,,,
2025-11-05T03:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.33,,,,
2025-11-05T04:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.33,,,,
2025-11-05T05:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.33,,,,
2025-11-05T06:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.28,,,,
2025-11-05T07:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.28,,,,
2025-11-05T08:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.41,,,,
2025-11-05T09:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.41,,,,
2025-11-05T10:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.37,,,,
2025-11-05T11:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.37,,,,
2025-11-05T12:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.31,,,,
2025-11-05T13:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.31,,,,
2025-11-05T14:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.34,,,,
2025-11-05T15:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.34,,,,
2025-11-05T16:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.40,,,,
2025-11-05T17:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222035.40,,,,
2025-11-05T18:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.42,,,,
2025-11-05T19:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.42,,,,
2025-11-05T20:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.42,,,,
2025-11-05T21:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.42,,,,
2025-11-05T22:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.42,,,,
2025-11-05T23:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.42,,,,
2025-11-06T00:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.40,,,,
2025-11-06T01:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.40,,,,
2025-11-06T02:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.42,,,,
2025-11-06T03:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.42,,,,
2025-11-06T04:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.46,,,,
2025-11-06T05:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.46,,,,
2025-11-06T06:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.43,,,,
2025-11-06T07:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.43,,,,
2025-11-06T08:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.36,,,,
2025-11-06T09:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.36,,,,
2025-11-06T10:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.36,,,,
2025-11-06T11:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.36,,,,
2025-11-06T12:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.36,,,,
2025-11-06T13:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.38,,,,
2025-11-06T14:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.38,,,,
2025-11-06T15:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.41,,,,
2025-11-06T16:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,222348.41,,,,
2025-11-06T17:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.78,,,,
2025-11-06T18:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.78,,,,
2025-11-06T19:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.75,,,,
2025-11-06T20:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.75,,,,
2025-11-06T21:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.71,,,,
2025-11-06T22:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.71,,,,
2025-11-06T23:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.71,,,,
2025-11-07T00:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.66,,,,
2025-11-07T01:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.66,,,,
2025-11-07T02:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.59,,,,
2025-11-07T03:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.59,,,,
2025-11-07T04:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.62,,,,
2025-11-07T05:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.62,,,,
2025-11-07T06:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.62,,,,
2025-11-07T07:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.62,,,,
2025-11-07T08:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.59,,,,
2025-11-07T09:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.59,,,,
2025-11-07T10:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.59,,,,
2025-11-07T11:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.66,,,,
2025-11-07T12:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.66,,,,
2025-11-07T13:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.67,,,,
2025-11-07T14:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.67,,,,
2025-11-07T15:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.67,,,,
2025-11-07T16:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.67,,,,
2025-11-07T17:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218262.67,,,,
2025-11-07T18:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218226.05,,,,
2025-11-07T19:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218226.03,,,,
2025-11-07T20:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218226.03,,,,
2025-11-07T21:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218226.09,,,,
2025-11-07T22:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218226.09,,,,
2025-11-07T23:00:00Z,hpccqqcxgdata2,app-prod400thor-prod-eastus,218226.09,,,,
2025-11-03T00:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223700.32,,,,
2025-11-03T01:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223700.32,,,,
2025-11-03T02:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223700.32,,,,
2025-11-03T03:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223700.32,,,,
2025-11-03T04:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223700.32,,,,
2025-11-03T05:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223700.30,,,,
2025-11-03T06:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223433.14,,,,
2025-11-03T07:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223433.17,,,,
2025-11-03T08:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223433.17,,,,
2025-11-03T09:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223433.17,,,,
2025-11-03T10:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223433.16,,,,
2025-11-03T11:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223433.16,,,,
2025-11-03T12:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223433.17,,,,
2025-11-03T13:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223433.17,,,,
2025-11-03T14:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223433.16,,,,
2025-11-03T15:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223836.91,,,,
2025-11-03T16:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223836.95,,,,
2025-11-03T17:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223836.95,,,,
2025-11-03T18:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223836.95,,,,
2025-11-03T19:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223837.00,,,,
2025-11-03T20:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223837.00,,,,
2025-11-03T21:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223836.95,,,,
2025-11-03T22:00:00Z,hpccqqcxgdata20,app-prod400thor-prod-eastus,223836.95,,,,
